,T20,Normalized T20
1001,0.804099647,1.501337148
1002,0.806256443,3.01086656
1003,0.806978281,3.516076924
1004,0.804458278,1.752340972
1005,0.806256443,3.01086656
1006,0.806978281,3.516076924
1007,0.805896008,2.758600127
1008,0.805536094,2.506698339
1009,0.804099647,1.501337148
1010,0.806978281,3.516076924
1011,0.807701413,4.022192951
1012,0.806617201,3.263359059
1013,0.80481723,2.003569461
1014,0.804458278,1.752340972
1015,0.805896008,2.758600127
1016,0.807339685,3.769021555
1017,0.806617201,3.263359059
1018,0.804099647,1.501337148
1019,0.808425842,4.529216741
1020,0.80481723,2.003569461
1021,0.806978281,3.516076924
1022,0.80481723,2.003569461
1023,0.807701413,4.022192951
1024,0.806978281,3.516076924
1025,0.805176501,2.255021217
1026,0.805536094,2.506698339
1027,0.804458278,1.752340972
1028,0.805896008,2.758600127
1029,0.806617201,3.263359059
1030,0.807339685,3.769021555
1031,0.806617201,3.263359059
1032,0.805176501,2.255021217
1033,0.807701413,4.022192951
1034,0.807701413,4.022192951
1035,0.808063465,4.275591113
1036,0.805896008,2.758600127
1037,0.804458278,1.752340972
1038,0.805176501,2.255021217
1039,0.808063465,4.275591113
1040,0.805896008,2.758600127
1041,0.807339685,3.769021555
1042,0.805536094,2.506698339
1043,0.806978281,3.516076924
1044,0.805896008,2.758600127
1045,0.805176501,2.255021217
1046,0.807339685,3.769021555
1047,0.804458278,1.752340972
1048,0.804458278,1.752340972
1049,0.806256443,3.01086656
1050,0.808063465,4.275591113
1051,0.804458278,1.752340972
1052,0.805176501,2.255021217
1053,0.805896008,2.758600127
1054,0.806978281,3.516076924
1055,0.806978281,3.516076924
1056,0.805536094,2.506698339
1057,0.804458278,1.752340972
1058,0.805176501,2.255021217
1059,0.804099647,1.501337148
1060,0.805896008,2.758600127
1061,0.806617201,3.263359059
1062,0.807701413,4.022192951
1063,0.806617201,3.263359059
1064,0.805176501,2.255021217
1065,0.807701413,4.022192951
1066,0.806256443,3.01086656
1067,0.803741335,1.250556591
1068,0.805896008,2.758600127
1069,0.805536094,2.506698339
1070,0.806978281,3.516076924
1071,0.805536094,2.506698339
1072,0.807701413,4.022192951
1073,0.804099647,1.501337148
1074,0.807701413,4.022192951
1075,0.806256443,3.01086656
1076,0.808063465,4.275591113
1077,0.806978281,3.516076924
1078,0.805896008,2.758600127
1079,0.806978281,3.516076924
1080,0.805536094,2.506698339
1081,0.806256443,3.01086656
1082,0.805176501,2.255021217
1083,0.807339685,3.769021555
1084,0.804099647,1.501337148
1085,0.806256443,3.01086656
1086,0.806617201,3.263359059
1087,0.805896008,2.758600127
1088,0.805896008,2.758600127
1089,0.805896008,2.758600127
1090,0.806617201,3.263359059
1091,0.805896008,2.758600127
1092,0.804458278,1.752340972
1093,0.805896008,2.758600127
1094,0.804458278,1.752340972
1095,0.804099647,1.501337148
1096,0.805896008,2.758600127
1097,0.805896008,2.758600127
1098,0.806617201,3.263359059
1099,0.806617201,3.263359059
1100,0.806978281,3.516076924
1101,0.806978281,3.516076924
1102,0.806617201,3.263359059
1103,0.807339685,3.769021555
1104,0.806978281,3.516076924
1105,0.806978281,3.516076924
1106,0.806617201,3.263359059
1107,0.806978281,3.516076924
1108,0.806978281,3.516076924
1109,0.805896008,2.758600127
1110,0.803383343,1
1111,0.805896008,2.758600127
1112,0.804458278,1.752340972
1113,0.805896008,2.758600127
1114,0.808063465,4.275591113
1115,0.805176501,2.255021217
1116,0.806617201,3.263359059
1117,0.806256443,3.01086656
1118,0.805536094,2.506698339
1119,0.805896008,2.758600127
1120,0.80481723,2.003569461
1121,0.806617201,3.263359059
1122,0.805176501,2.255021217
1123,0.806617201,3.263359059
1124,0.806617201,3.263359059
1125,0.806978281,3.516076924
1126,0.806978281,3.516076924
1127,0.806617201,3.263359059
1128,0.805536094,2.506698339
1129,0.806978281,3.516076924
1130,0.803741335,1.250556591
1131,0.80481723,2.003569461
1132,0.806256443,3.01086656
1133,0.806256443,3.01086656
1134,0.806256443,3.01086656
1135,0.808063465,4.275591113
1136,0.806256443,3.01086656
1137,0.804458278,1.752340972
1138,0.807339685,3.769021555
1139,0.807339685,3.769021555
1140,0.806256443,3.01086656
1141,0.806256443,3.01086656
1142,0.806256443,3.01086656
1143,0.807339685,3.769021555
1144,0.807701413,4.022192951
1145,0.806256443,3.01086656
1146,0.808425842,4.529216741
1147,0.804099647,1.501337148
1148,0.807701413,4.022192951
1149,0.804458278,1.752340972
1150,0.806256443,3.01086656
1151,0.806617201,3.263359059
1152,0.805176501,2.255021217
1153,0.806617201,3.263359059
1154,0.806617201,3.263359059
1155,0.805536094,2.506698339
1156,0.807339685,3.769021555
1157,0.804099647,1.501337148
1158,0.80481723,2.003569461
1159,0.805176501,2.255021217
1160,0.806978281,3.516076924
1161,0.806978281,3.516076924
1162,0.807701413,4.022192951
1163,0.805176501,2.255021217
1164,0.806256443,3.01086656
1165,0.806256443,3.01086656
1166,0.806617201,3.263359059
1167,0.805536094,2.506698339
1168,0.804099647,1.501337148
1169,0.803741335,1.250556591
1170,0.808063465,4.275591113
1171,0.806256443,3.01086656
1172,0.806256443,3.01086656
1173,0.80481723,2.003569461
1174,0.806617201,3.263359059
1175,0.807701413,4.022192951
1176,0.806978281,3.516076924
1177,0.805896008,2.758600127
1178,0.805536094,2.506698339
1179,0.805896008,2.758600127
1180,0.80481723,2.003569461
1181,0.807339685,3.769021555
1182,0.808788544,4.783069835
1183,0.807339685,3.769021555
1184,0.807339685,3.769021555
1185,0.805176501,2.255021217
1186,0.805536094,2.506698339
1187,0.805536094,2.506698339
1188,0.808063465,4.275591113
1189,0.804099647,1.501337148
1190,0.805176501,2.255021217
1191,0.805536094,2.506698339
1192,0.807339685,3.769021555
1193,0.807701413,4.022192951
1194,0.805896008,2.758600127
1195,0.803383343,1
1196,0.803383343,1
1197,0.806978281,3.516076924
1198,0.806256443,3.01086656
1199,0.806978281,3.516076924
1200,0.805896008,2.758600127
1201,0.806617201,3.263359059
1202,0.805896008,2.758600127
1203,0.804458278,1.752340972
1204,0.806256443,3.01086656
1205,0.804458278,1.752340972
1206,0.806978281,3.516076924
1207,0.807701413,4.022192951
1208,0.805896008,2.758600127
1209,0.806978281,3.516076924
1210,0.806978281,3.516076924
1211,0.806617201,3.263359059
1212,0.805896008,2.758600127
1213,0.805896008,2.758600127
1214,0.803025669,0.749665975
1215,0.806256443,3.01086656
1216,0.804099647,1.501337148
1217,0.805896008,2.758600127
1218,0.807339685,3.769021555
1219,0.807701413,4.022192951
1220,0.80481723,2.003569461
1221,0.807339685,3.769021555
1222,0.806617201,3.263359059
1223,0.805536094,2.506698339
1224,0.801954556,0
1225,0.807701413,4.022192951
1226,0.806617201,3.263359059
1227,0.805536094,2.506698339
1228,0.803741335,1.250556591
1229,0.807339685,3.769021555
1230,0.807339685,3.769021555
1231,0.806978281,3.516076924
1232,0.807701413,4.022192951
1233,0.80481723,2.003569461
1234,0.803025669,0.749665975
1235,0.807339685,3.769021555
1236,0.805176501,2.255021217
1237,0.805176501,2.255021217
1238,0.807339685,3.769021555
1239,0.803025669,0.749665975
1240,0.805896008,2.758600127
1241,0.807701413,4.022192951
1242,0.806617201,3.263359059
1243,0.806617201,3.263359059
1244,0.805896008,2.758600127
1245,0.806256443,3.01086656
1246,0.806617201,3.263359059
1247,0.806256443,3.01086656
1248,0.806978281,3.516076924
1249,0.805176501,2.255021217
1250,0.806617201,3.263359059
1251,0.805176501,2.255021217
1252,0.806617201,3.263359059
1253,0.806617201,3.263359059
1254,0.805536094,2.506698339
1255,0.806256443,3.01086656
1256,0.805536094,2.506698339
1257,0.806256443,3.01086656
1258,0.803383343,1
1259,0.806617201,3.263359059
1260,0.805536094,2.506698339
1261,0.806617201,3.263359059
1262,0.807701413,4.022192951
1263,0.807339685,3.769021555
1264,0.806978281,3.516076924
1265,0.806978281,3.516076924
1266,0.805176501,2.255021217
1267,0.803383343,1
1268,0.806617201,3.263359059
1269,0.803025669,0.749665975
1270,0.806617201,3.263359059
1271,0.806978281,3.516076924
1272,0.807701413,4.022192951
1273,0.806978281,3.516076924
1274,0.805896008,2.758600127
1275,0.804099647,1.501337148
1276,0.806978281,3.516076924
1277,0.805896008,2.758600127
1278,0.808063465,4.275591113
1279,0.807701413,4.022192951
1280,0.807701413,4.022192951
1281,0.806256443,3.01086656
1282,0.806978281,3.516076924
1283,0.805176501,2.255021217
1284,0.805536094,2.506698339
1285,0.806978281,3.516076924
1286,0.80481723,2.003569461
1287,0.806978281,3.516076924
1288,0.804458278,1.752340972
1289,0.806256443,3.01086656
1290,0.807701413,4.022192951
1291,0.80481723,2.003569461
1292,0.806256443,3.01086656
1293,0.80481723,2.003569461
1294,0.806978281,3.516076924
1295,0.803741335,1.250556591
1296,0.805896008,2.758600127
1297,0.806617201,3.263359059
1298,0.807701413,4.022192951
1299,0.805536094,2.506698339
1300,0.806617201,3.263359059
1301,0.805896008,2.758600127
1302,0.807339685,3.769021555
1303,0.805536094,2.506698339
1304,0.804458278,1.752340972
1305,0.805896008,2.758600127
1306,0.808063465,4.275591113
1307,0.806617201,3.263359059
1308,0.806978281,3.516076924
1309,0.802668314,0.499555217
1310,0.808063465,4.275591113
1311,0.808063465,4.275591113
1312,0.805176501,2.255021217
1313,0.802668314,0.499555217
1314,0.806617201,3.263359059
1315,0.805896008,2.758600127
1316,0.80481723,2.003569461
1317,0.806617201,3.263359059
1318,0.805896008,2.758600127
1319,0.806256443,3.01086656
1320,0.807339685,3.769021555
1321,0.806256443,3.01086656
1322,0.806978281,3.516076924
1323,0.806978281,3.516076924
1324,0.806978281,3.516076924
1325,0.805896008,2.758600127
1326,0.806256443,3.01086656
1327,0.808063465,4.275591113
1328,0.807339685,3.769021555
1329,0.805896008,2.758600127
1330,0.806978281,3.516076924
1331,0.806978281,3.516076924
1332,0.805176501,2.255021217
1333,0.806256443,3.01086656
1334,0.804099647,1.501337148
1335,0.806978281,3.516076924
1336,0.806978281,3.516076924
1337,0.805896008,2.758600127
1338,0.805896008,2.758600127
1339,0.806256443,3.01086656
1340,0.806256443,3.01086656
1341,0.805536094,2.506698339
1342,0.806978281,3.516076924
1343,0.807339685,3.769021555
1344,0.805896008,2.758600127
1345,0.807339685,3.769021555
1346,0.805896008,2.758600127
1347,0.806978281,3.516076924
1348,0.807701413,4.022192951
1349,0.807701413,4.022192951
1350,0.807339685,3.769021555
1351,0.806978281,3.516076924
1352,0.806978281,3.516076924
1353,0.807339685,3.769021555
1354,0.806978281,3.516076924
1355,0.80481723,2.003569461
1356,0.805176501,2.255021217
1357,0.805896008,2.758600127
1358,0.806617201,3.263359059
1359,0.808063465,4.275591113
1360,0.804458278,1.752340972
1361,0.803741335,1.250556591
1362,0.806256443,3.01086656
1363,0.808063465,4.275591113
1364,0.804099647,1.501337148
1365,0.806978281,3.516076924
1366,0.808063465,4.275591113
1367,0.808063465,4.275591113
1368,0.805896008,2.758600127
1369,0.805176501,2.255021217
1370,0.808788544,4.783069835
1371,0.806617201,3.263359059
1372,0.807339685,3.769021555
1373,0.807339685,3.769021555
1374,0.807339685,3.769021555
1375,0.806617201,3.263359059
1376,0.807339685,3.769021555
1377,0.803383343,1
1378,0.807339685,3.769021555
1379,0.804458278,1.752340972
1380,0.807339685,3.769021555
1381,0.80481723,2.003569461
1382,0.806256443,3.01086656
1383,0.805536094,2.506698339
1384,0.806256443,3.01086656
1385,0.806617201,3.263359059
1386,0.803741335,1.250556591
1387,0.808425842,4.529216741
1388,0.806617201,3.263359059
1389,0.805536094,2.506698339
1390,0.802668314,0.499555217
1391,0.806256443,3.01086656
1392,0.806617201,3.263359059
1393,0.805176501,2.255021217
1394,0.807339685,3.769021555
1395,0.806256443,3.01086656
1396,0.806978281,3.516076924
1397,0.807339685,3.769021555
1398,0.806617201,3.263359059
1399,0.806256443,3.01086656
1400,0.806256443,3.01086656
1401,0.808425842,4.529216741
1402,0.805176501,2.255021217
1403,0.807701413,4.022192951
1404,0.80481723,2.003569461
1405,0.806617201,3.263359059
1406,0.807339685,3.769021555
1407,0.807701413,4.022192951
1408,0.806617201,3.263359059
1409,0.807701413,4.022192951
1410,0.807701413,4.022192951
1411,0.805896008,2.758600127
1412,0.806256443,3.01086656
1413,0.805536094,2.506698339
1414,0.806256443,3.01086656
1415,0.806617201,3.263359059
1416,0.804458278,1.752340972
1417,0.805176501,2.255021217
1418,0.806617201,3.263359059
1419,0.806978281,3.516076924
1420,0.804099647,1.501337148
1421,0.805176501,2.255021217
1422,0.805536094,2.506698339
1423,0.805896008,2.758600127
1424,0.806256443,3.01086656
1425,0.806978281,3.516076924
1426,0.807339685,3.769021555
1427,0.806256443,3.01086656
1428,0.806617201,3.263359059
1429,0.806617201,3.263359059
1430,0.805536094,2.506698339
1431,0.805896008,2.758600127
1432,0.805176501,2.255021217
1433,0.806978281,3.516076924
1434,0.806256443,3.01086656
1435,0.806617201,3.263359059
1436,0.807339685,3.769021555
1437,0.805536094,2.506698339
1438,0.805896008,2.758600127
1439,0.806978281,3.516076924
1440,0.807701413,4.022192951
1441,0.805176501,2.255021217
1442,0.804458278,1.752340972
1443,0.807701413,4.022192951
1444,0.805176501,2.255021217
1445,0.808425842,4.529216741
1446,0.807701413,4.022192951
1447,0.807701413,4.022192951
1448,0.804099647,1.501337148
1449,0.805896008,2.758600127
1450,0.806256443,3.01086656
1451,0.804099647,1.501337148
1452,0.807339685,3.769021555
1453,0.806978281,3.516076924
1454,0.806978281,3.516076924
1455,0.806617201,3.263359059
1456,0.805896008,2.758600127
1457,0.805176501,2.255021217
1458,0.804458278,1.752340972
1459,0.806617201,3.263359059
1460,0.806617201,3.263359059
1461,0.807701413,4.022192951
1462,0.805176501,2.255021217
1463,0.807339685,3.769021555
1464,0.804099647,1.501337148
1465,0.805536094,2.506698339
1466,0.806978281,3.516076924
1467,0.805896008,2.758600127
1468,0.806617201,3.263359059
1469,0.806256443,3.01086656
1470,0.807701413,4.022192951
1471,0.805536094,2.506698339
1472,0.806978281,3.516076924
1473,0.807339685,3.769021555
1474,0.807339685,3.769021555
1475,0.808425842,4.529216741
1476,0.805896008,2.758600127
1477,0.807339685,3.769021555
1478,0.806256443,3.01086656
1479,0.806256443,3.01086656
1480,0.805536094,2.506698339
1481,0.80481723,2.003569461
1482,0.806256443,3.01086656
1483,0.805896008,2.758600127
1484,0.806978281,3.516076924
1485,0.806256443,3.01086656
1486,0.806617201,3.263359059
1487,0.805176501,2.255021217
1488,0.806978281,3.516076924
1489,0.806256443,3.01086656
1490,0.806978281,3.516076924
1491,0.805536094,2.506698339
1492,0.806617201,3.263359059
1493,0.806256443,3.01086656
1494,0.807339685,3.769021555
1495,0.806978281,3.516076924
1496,0.806256443,3.01086656
1497,0.804099647,1.501337148
1498,0.806256443,3.01086656
1499,0.804099647,1.501337148
1500,0.807339685,3.769021555
1501,0.805896008,2.758600127
1502,0.805536094,2.506698339
1503,0.805536094,2.506698339
1504,0.807339685,3.769021555
1505,0.806978281,3.516076924
1506,0.803025669,0.749665975
1507,0.806256443,3.01086656
1508,0.80481723,2.003569461
1509,0.806978281,3.516076924
1510,0.807339685,3.769021555
1511,0.805896008,2.758600127
1512,0.805536094,2.506698339
1513,0.80481723,2.003569461
1514,0.805536094,2.506698339
1515,0.805896008,2.758600127
1516,0.807701413,4.022192951
1517,0.80481723,2.003569461
1518,0.80481723,2.003569461
1519,0.806978281,3.516076924
1520,0.80481723,2.003569461
1521,0.806978281,3.516076924
1522,0.805536094,2.506698339
1523,0.805896008,2.758600127
1524,0.805536094,2.506698339
1525,0.805896008,2.758600127
1526,0.806978281,3.516076924
1527,0.806978281,3.516076924
1528,0.805896008,2.758600127
1529,0.807701413,4.022192951
1530,0.802311276,0.249666325
1531,0.807701413,4.022192951
1532,0.806617201,3.263359059
1533,0.804099647,1.501337148
1534,0.805896008,2.758600127
1535,0.806978281,3.516076924
1536,0.804458278,1.752340972
1537,0.805536094,2.506698339
1538,0.804458278,1.752340972
1539,0.805176501,2.255021217
1540,0.806978281,3.516076924
1541,0.805896008,2.758600127
1542,0.806978281,3.516076924
1543,0.80481723,2.003569461
1544,0.804099647,1.501337148
1545,0.806256443,3.01086656
1546,0.805896008,2.758600127
1547,0.807339685,3.769021555
1548,0.808425842,4.529216741
1549,0.805896008,2.758600127
1550,0.804458278,1.752340972
1551,0.805896008,2.758600127
1552,0.805536094,2.506698339
1553,0.807339685,3.769021555
1554,0.807339685,3.769021555
1555,0.806978281,3.516076924
1556,0.80481723,2.003569461
1557,0.804099647,1.501337148
1558,0.805896008,2.758600127
1559,0.808063465,4.275591113
1560,0.807701413,4.022192951
1561,0.806617201,3.263359059
1562,0.807701413,4.022192951
1563,0.806256443,3.01086656
1564,0.803383343,1
1565,0.805176501,2.255021217
1566,0.806256443,3.01086656
1567,0.806617201,3.263359059
1568,0.805896008,2.758600127
1569,0.806978281,3.516076924
1570,0.80481723,2.003569461
1571,0.806617201,3.263359059
1572,0.806978281,3.516076924
1573,0.806617201,3.263359059
1574,0.806256443,3.01086656
1575,0.806978281,3.516076924
1576,0.806256443,3.01086656
1577,0.806617201,3.263359059
1578,0.805896008,2.758600127
1579,0.804458278,1.752340972
1580,0.804099647,1.501337148
1581,0.806256443,3.01086656
1582,0.803383343,1
1583,0.807339685,3.769021555
1584,0.806617201,3.263359059
1585,0.807339685,3.769021555
1586,0.806617201,3.263359059
1587,0.804458278,1.752340972
1588,0.807701413,4.022192951
1589,0.806978281,3.516076924
1590,0.806978281,3.516076924
1591,0.806256443,3.01086656
1592,0.805896008,2.758600127
1593,0.806617201,3.263359059
1594,0.805176501,2.255021217
1595,0.806978281,3.516076924
1596,0.806256443,3.01086656
1597,0.805896008,2.758600127
1598,0.805176501,2.255021217
1599,0.805176501,2.255021217
1600,0.807339685,3.769021555
1601,0.805536094,2.506698339
1602,0.805176501,2.255021217
1603,0.804099647,1.501337148
1604,0.806256443,3.01086656
1605,0.804099647,1.501337148
1606,0.807701413,4.022192951
1607,0.805896008,2.758600127
1608,0.803741335,1.250556591
1609,0.806256443,3.01086656
1610,0.805536094,2.506698339
1611,0.806256443,3.01086656
1612,0.805176501,2.255021217
1613,0.807701413,4.022192951
1614,0.806256443,3.01086656
1615,0.808063465,4.275591113
1616,0.806617201,3.263359059
1617,0.806617201,3.263359059
1618,0.805536094,2.506698339
1619,0.805536094,2.506698339
1620,0.808063465,4.275591113
1621,0.806617201,3.263359059
1622,0.806256443,3.01086656
1623,0.808063465,4.275591113
1624,0.806978281,3.516076924
1625,0.807701413,4.022192951
1626,0.804458278,1.752340972
1627,0.807339685,3.769021555
1628,0.803383343,1
1629,0.806617201,3.263359059
1630,0.805896008,2.758600127
1631,0.806978281,3.516076924
1632,0.808788544,4.783069835
1633,0.808063465,4.275591113
1634,0.808063465,4.275591113
1635,0.806256443,3.01086656
1636,0.808425842,4.529216741
1637,0.805176501,2.255021217
1638,0.805176501,2.255021217
1639,0.807339685,3.769021555
1640,0.807701413,4.022192951
1641,0.806617201,3.263359059
1642,0.80481723,2.003569461
1643,0.806617201,3.263359059
1644,0.806256443,3.01086656
1645,0.806256443,3.01086656
1646,0.807701413,4.022192951
1647,0.806617201,3.263359059
1648,0.806617201,3.263359059
1649,0.805536094,2.506698339
1650,0.804458278,1.752340972
1651,0.806617201,3.263359059
1652,0.805536094,2.506698339
1653,0.807339685,3.769021555
1654,0.80481723,2.003569461
1655,0.806256443,3.01086656
1656,0.805896008,2.758600127
1657,0.806978281,3.516076924
1658,0.804458278,1.752340972
1659,0.805896008,2.758600127
1660,0.807701413,4.022192951
1661,0.806617201,3.263359059
1662,0.807701413,4.022192951
1663,0.806978281,3.516076924
1664,0.805536094,2.506698339
1665,0.807339685,3.769021555
1666,0.803383343,1
1667,0.806978281,3.516076924
1668,0.80481723,2.003569461
1669,0.806256443,3.01086656
1670,0.805536094,2.506698339
1671,0.803741335,1.250556591
1672,0.807701413,4.022192951
1673,0.803741335,1.250556591
1674,0.806978281,3.516076924
1675,0.806256443,3.01086656
1676,0.807339685,3.769021555
1677,0.806978281,3.516076924
1678,0.805536094,2.506698339
1679,0.806978281,3.516076924
1680,0.805176501,2.255021217
1681,0.806978281,3.516076924
1682,0.804458278,1.752340972
1683,0.807701413,4.022192951
1684,0.806978281,3.516076924
1685,0.805536094,2.506698339
1686,0.808063465,4.275591113
1687,0.806617201,3.263359059
1688,0.806617201,3.263359059
1689,0.803025669,0.749665975
1690,0.806978281,3.516076924
1691,0.807339685,3.769021555
1692,0.806256443,3.01086656
1693,0.805896008,2.758600127
1694,0.805896008,2.758600127
1695,0.808425842,4.529216741
1696,0.807339685,3.769021555
1697,0.808425842,4.529216741
1698,0.805176501,2.255021217
1699,0.805536094,2.506698339
1700,0.807701413,4.022192951
1701,0.806617201,3.263359059
1702,0.807339685,3.769021555
1703,0.807339685,3.769021555
1704,0.805176501,2.255021217
1705,0.804099647,1.501337148
1706,0.806256443,3.01086656
1707,0.805536094,2.506698339
1708,0.807701413,4.022192951
1709,0.805896008,2.758600127
1710,0.806256443,3.01086656
1711,0.806978281,3.516076924
1712,0.805176501,2.255021217
1713,0.808063465,4.275591113
1714,0.807339685,3.769021555
1715,0.806978281,3.516076924
1716,0.806617201,3.263359059
1717,0.807339685,3.769021555
1718,0.805176501,2.255021217
1719,0.806256443,3.01086656
1720,0.807339685,3.769021555
1721,0.804458278,1.752340972
1722,0.806617201,3.263359059
1723,0.806978281,3.516076924
1724,0.806617201,3.263359059
1725,0.805536094,2.506698339
1726,0.806256443,3.01086656
1727,0.806978281,3.516076924
1728,0.807339685,3.769021555
1729,0.806978281,3.516076924
1730,0.805896008,2.758600127
1731,0.806978281,3.516076924
1732,0.806256443,3.01086656
1733,0.807701413,4.022192951
1734,0.805896008,2.758600127
1735,0.806978281,3.516076924
1736,0.806978281,3.516076924
1737,0.80481723,2.003569461
1738,0.805896008,2.758600127
1739,0.806617201,3.263359059
1740,0.806256443,3.01086656
1741,0.806617201,3.263359059
1742,0.805536094,2.506698339
1743,0.805536094,2.506698339
1744,0.806978281,3.516076924
1745,0.806617201,3.263359059
1746,0.804458278,1.752340972
1747,0.806617201,3.263359059
1748,0.806256443,3.01086656
1749,0.806978281,3.516076924
1750,0.806978281,3.516076924
1751,0.806978281,3.516076924
1752,0.804099647,1.501337148
1753,0.807701413,4.022192951
1754,0.808425842,4.529216741
1755,0.806617201,3.263359059
1756,0.805536094,2.506698339
1757,0.805176501,2.255021217
1758,0.80481723,2.003569461
1759,0.807701413,4.022192951
1760,0.805896008,2.758600127
1761,0.805176501,2.255021217
1762,0.807701413,4.022192951
1763,0.807339685,3.769021555
1764,0.807339685,3.769021555
1765,0.806978281,3.516076924
1766,0.806256443,3.01086656
1767,0.806978281,3.516076924
1768,0.807339685,3.769021555
1769,0.808063465,4.275591113
1770,0.808063465,4.275591113
1771,0.806978281,3.516076924
1772,0.805896008,2.758600127
1773,0.806617201,3.263359059
1774,0.806256443,3.01086656
1775,0.805896008,2.758600127
1776,0.806617201,3.263359059
1777,0.806978281,3.516076924
1778,0.806978281,3.516076924
1779,0.805176501,2.255021217
1780,0.808425842,4.529216741
1781,0.807339685,3.769021555
1782,0.808063465,4.275591113
1783,0.807339685,3.769021555
1784,0.807339685,3.769021555
1785,0.806978281,3.516076924
1786,0.806978281,3.516076924
1787,0.805896008,2.758600127
1788,0.804099647,1.501337148
1789,0.806978281,3.516076924
1790,0.805536094,2.506698339
1791,0.806978281,3.516076924
1792,0.806617201,3.263359059
1793,0.805176501,2.255021217
1794,0.806256443,3.01086656
1795,0.807701413,4.022192951
1796,0.805896008,2.758600127
1797,0.805176501,2.255021217
1798,0.806617201,3.263359059
1799,0.803383343,1
1800,0.806256443,3.01086656
1801,0.807701413,4.022192951
1802,0.807701413,4.022192951
1803,0.805896008,2.758600127
1804,0.806617201,3.263359059
1805,0.807339685,3.769021555
1806,0.80481723,2.003569461
1807,0.806978281,3.516076924
1808,0.80481723,2.003569461
1809,0.805536094,2.506698339
1810,0.806617201,3.263359059
1811,0.808425842,4.529216741
1812,0.806978281,3.516076924
1813,0.806978281,3.516076924
1814,0.805176501,2.255021217
1815,0.805536094,2.506698339
1816,0.805896008,2.758600127
1817,0.805896008,2.758600127
1818,0.805176501,2.255021217
1819,0.806256443,3.01086656
1820,0.806617201,3.263359059
1821,0.806617201,3.263359059
1822,0.80481723,2.003569461
1823,0.806617201,3.263359059
1824,0.805536094,2.506698339
1825,0.806617201,3.263359059
1826,0.806978281,3.516076924
1827,0.804458278,1.752340972
1828,0.805896008,2.758600127
1829,0.806256443,3.01086656
1830,0.805896008,2.758600127
1831,0.806256443,3.01086656
1832,0.807701413,4.022192951
1833,0.805536094,2.506698339
1834,0.806617201,3.263359059
1835,0.805536094,2.506698339
1836,0.806978281,3.516076924
1837,0.806617201,3.263359059
1838,0.807339685,3.769021555
1839,0.805536094,2.506698339
1840,0.807701413,4.022192951
1841,0.806256443,3.01086656
1842,0.807339685,3.769021555
1843,0.805896008,2.758600127
1844,0.807339685,3.769021555
1845,0.807339685,3.769021555
1846,0.806617201,3.263359059
1847,0.805896008,2.758600127
1848,0.806256443,3.01086656
1849,0.805536094,2.506698339
1850,0.80481723,2.003569461
1851,0.80481723,2.003569461
1852,0.805896008,2.758600127
1853,0.807339685,3.769021555
1854,0.807701413,4.022192951
1855,0.803025669,0.749665975
1856,0.806978281,3.516076924
1857,0.806256443,3.01086656
1858,0.807339685,3.769021555
1859,0.80481723,2.003569461
1860,0.806978281,3.516076924
1861,0.805896008,2.758600127
1862,0.808063465,4.275591113
1863,0.805896008,2.758600127
1864,0.80481723,2.003569461
1865,0.804458278,1.752340972
1866,0.803383343,1
1867,0.805176501,2.255021217
1868,0.804458278,1.752340972
1869,0.803741335,1.250556591
1870,0.805176501,2.255021217
1871,0.807339685,3.769021555
1872,0.807339685,3.769021555
1873,0.806978281,3.516076924
1874,0.806256443,3.01086656
1875,0.806978281,3.516076924
1876,0.805896008,2.758600127
1877,0.807701413,4.022192951
1878,0.804458278,1.752340972
1879,0.803741335,1.250556591
1880,0.807701413,4.022192951
1881,0.806978281,3.516076924
1882,0.80481723,2.003569461
1883,0.80481723,2.003569461
1884,0.808063465,4.275591113
1885,0.805176501,2.255021217
1886,0.807339685,3.769021555
1887,0.806617201,3.263359059
1888,0.807701413,4.022192951
1889,0.805896008,2.758600127
1890,0.806978281,3.516076924
1891,0.806617201,3.263359059
1892,0.806978281,3.516076924
1893,0.807701413,4.022192951
1894,0.808063465,4.275591113
1895,0.806617201,3.263359059
1896,0.806978281,3.516076924
1897,0.803741335,1.250556591
1898,0.807339685,3.769021555
1899,0.808063465,4.275591113
1900,0.805896008,2.758600127
1901,0.806978281,3.516076924
1902,0.806978281,3.516076924
1903,0.806256443,3.01086656
1904,0.806256443,3.01086656
1905,0.805896008,2.758600127
1906,0.807339685,3.769021555
1907,0.804099647,1.501337148
1908,0.807701413,4.022192951
1909,0.804099647,1.501337148
1910,0.808063465,4.275591113
1911,0.808425842,4.529216741
1912,0.804458278,1.752340972
1913,0.806256443,3.01086656
1914,0.805896008,2.758600127
1915,0.804099647,1.501337148
1916,0.807701413,4.022192951
1917,0.805896008,2.758600127
1918,0.806978281,3.516076924
1919,0.805896008,2.758600127
1920,0.805536094,2.506698339
1921,0.805536094,2.506698339
1922,0.806256443,3.01086656
1923,0.805176501,2.255021217
1924,0.808063465,4.275591113
1925,0.806256443,3.01086656
1926,0.806617201,3.263359059
1927,0.806256443,3.01086656
1928,0.806978281,3.516076924
1929,0.805896008,2.758600127
1930,0.805896008,2.758600127
1931,0.805536094,2.506698339
1932,0.807701413,4.022192951
1933,0.806978281,3.516076924
1934,0.806617201,3.263359059
1935,0.805536094,2.506698339
1936,0.806617201,3.263359059
