Label,Average Freq,Average ER
1,1.45E-06,-1.622537651
1,1.89E-06,-0.214000512
1,1.89E-06,0.452666155
1,1.68E-06,-0.300609556
1,1.68E-06,0.699390444
1,1.89E-06,0.452666155
1,1.89E-06,-0.214000512
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.885572057
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.89E-06,0.452666155
1,1.89E-06,-0.040782423
1,1.89E-06,-0.040782423
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.45E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.89E-06,0.452666155
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-1.040782423
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.74E-06,-0.040782423
1,1.68E-06,-0.300609556
1,1.45E-06,#DIV/0!
1,1.68E-06,-1.622537651
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.89E-06,0.452666155
1,1.45E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.89E-06,0.452666155
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.45E-06,#DIV/0!
1,1.68E-06,-0.885572057
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,-1.300609556
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.547333845
1,1.89E-06,-0.040782423
1,1.68E-06,0.699390444
1,1.97E-06,0.699390444
1,1.89E-06,-0.937308845
1,1.89E-06,-0.040782423
1,1.97E-06,-0.620432223
1,1.45E-06,#DIV/0!
1,1.97E-06,0.05974511
1,1.97E-06,-0.885572057
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.97E-06,0.379567777
1,1.97E-06,0.05974511
1,1.45E-06,-0.885572057
1,1.97E-06,#DIV/0!
1,1.97E-06,0.699390444
1,1.97E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.68E-06,0.699390444
1,1.89E-06,0.452666155
1,1.45E-06,-2.107964478
1,1.45E-06,#DIV/0!
1,1.68E-06,-1.622537651
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.68E-06,-0.300609556
1,1.68E-06,-0.300609556
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.68E-06,-0.300609556
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.89E-06,-1.040782423
1,1.89E-06,-0.040782423
1,1.97E-06,0.699390444
1,1.97E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.97E-06,#DIV/0!
1,1.97E-06,0.05974511
1,1.97E-06,#DIV/0!
1,1.97E-06,-0.120432223
1,1.97E-06,#DIV/0!
1,1.97E-06,-0.885572057
1,1.97E-06,0.379567777
1,1.97E-06,0.05974511
1,1.45E-06,0.699390444
1,1.97E-06,#DIV/0!
1,1.97E-06,-0.300609556
1,1.97E-06,#DIV/0!
1,1.97E-06,0.05974511
1,1.97E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.97E-06,0.05974511
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.97E-06,0.699390444
1,1.97E-06,0.05974511
1,1.45E-06,#DIV/0!
1,1.97E-06,0.699390444
1,1.97E-06,#DIV/0!
1,1.97E-06,0.699390444
1,1.97E-06,-0.885572057
1,1.97E-06,#DIV/0!
1,1.97E-06,-0.300609556
1,1.97E-06,0.699390444
1,1.97E-06,0.699390444
1,1.45E-06,-0.885572057
1,1.97E-06,0.379567777
1,1.97E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.97E-06,0.379567777
1,1.97E-06,-0.300609556
1,1.97E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.603975512
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.89E-06,-0.214000512
1,1.45E-06,-0.885572057
1,1.68E-06,#DIV/0!
1,1.74E-06,0.452666155
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,-0.885572057
1,6.10E-06,#DIV/0!
1,2.48E-06,#DIV/0!
1,3.63E-06,#DIV/0!
1,2.48E-06,0.05974511
1,2.48E-06,#DIV/0!
1,3.63E-06,#DIV/0!
1,3.63E-06,#DIV/0!
1,3.80E-06,0.55974511
1,2.48E-06,#DIV/0!
1,2.48E-06,-0.94025489
1,2.48E-06,#DIV/0!
1,5.12E-06,#DIV/0!
1,5.93E-06,#DIV/0!
1,3.80E-06,#DIV/0!
0,2.00164E-06,#DIV/0!
0,7.15365E-06,1.10768505
0,7.39051E-06,0.668555094
0,1.92971E-05,3.518520182
0,2.00164E-06,#DIV/0!
0,1.74786E-05,#DIV/0!
0,8.23595E-06,2.700592797
0,2.00164E-06,#DIV/0!
0,3.49573E-06,#DIV/0!
0,4.21864E-06,0.461036345
0,6.48389E-06,#DIV/0!
0,5.00887E-06,1.753517595
0,3.99375E-06,#DIV/0!
0,4.21864E-06,-0.6847962
0,3.68088E-06,0.759888394
0,3.96962E-06,0.547477552
0,4.23902E-06,0.674987598
0,6.14807E-06,#DIV/0!
0,4.43631E-06,2.253517595
0,2.97357E-06,1.753517595
0,3.907E-06,0.593283432
0,7.95207E-06,1.788270932
0,2.62071E-06,1.064962598
0,2.49967E-06,#DIV/0!
0,2.72455E-06,-0.111879928
0,3.01049E-06,0.357592494
0,3.68927E-06,1.284360697
0,4.97521E-06,2.914481642
0,1.02966E-05,2.253517595
0,4.99934E-06,2.461036345
0,4.58065E-06,0.843780395
0,6.71092E-06,#DIV/0!
0,4.92864E-06,0.403137697
0,2.00164E-06,0.961036345
0,2.95273E-06,0.731629265
0,2.9977E-06,#DIV/0!
0,7.25344E-05,0.934409046
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.459779364
0,2.96235E-06,-0.647530001
0,2.96235E-06,1.748930493
0,2.96235E-06,0.793112697
0,2.96235E-06,1.748930493
0,2.96235E-06,0.264791864
0,2.96235E-06,0.126446031
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,-0.401874803
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.753517595
0,2.95273E-06,0.272815106
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.95273E-06,0.272815106
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.95273E-06,0.272815106
0,2.9977E-06,1.753517595
0,2.95273E-06,1.259950099
0,2.96235E-06,0.793112697
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.95273E-06,1.259950099
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.96235E-06,1.748930493
0,2.96235E-06,0.793112697
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.264791864
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,0.163967992
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,0.793112697
0,2.96235E-06,-0.206887303
0,2.96235E-06,0.459779364
0,2.96235E-06,0.459779364
0,2.96235E-06,0.793112697
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.793112697
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.9977E-06,#DIV/0!
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,-0.206887303
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.163967992
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,-1.616493533
0,2.9977E-06,#DIV/0!
0,2.9977E-06,-0.246482405
0,2.95273E-06,0.203308431
0,2.72455E-06,-0.123926156
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.3152038
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.3152038
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.388120072
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.72455E-06,-0.111879928
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.3152038
0,2.72455E-06,0.388120072
0,2.72455E-06,0.388120072
0,2.9977E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.72455E-06,0.3152038
0,2.72455E-06,#DIV/0!
0,2.72455E-06,-0.404361178
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.388120072
0,2.72455E-06,0.388120072
0,2.72455E-06,0.3152038
0,2.72455E-06,1.461036345
0,2.72455E-06,#DIV/0!
0,2.72455E-06,-0.123926156
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.095638822
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.3152038
0,2.72455E-06,1.461036345
0,2.72455E-06,-0.123926156
0,2.72455E-06,1.461036345
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.3152038
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,0.888120072
0,2.72455E-06,0.3152038
0,2.72455E-06,1.461036345
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.72455E-06,-0.123926156
0,2.72455E-06,1.461036345
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.72455E-06,1.461036345
0,2.72455E-06,1.461036345
0,2.72455E-06,1.461036345
0,2.72455E-06,-0.272843975
0,2.72455E-06,0.461036345
0,2.72455E-06,-0.123926156
0,2.72455E-06,#DIV/0!
0,2.72455E-06,-0.123926156
0,2.72455E-06,#DIV/0!
0,2.72455E-06,-0.123926156
0,2.72455E-06,0.461036345
0,2.72455E-06,0.388120072
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,#DIV/0!
0,2.72455E-06,-0.123926156
0,2.72455E-06,-0.6847962
0,2.72455E-06,0.388120072
0,2.72455E-06,#DIV/0!
0,2.72455E-06,1.461036345
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.95273E-06,0.272815106
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.95273E-06,0.272815106
0,2.9977E-06,0.753517595
0,2.9977E-06,1.753517595
0,2.95273E-06,0.593283432
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,0.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,0.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.95273E-06,1.259950099
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.168555094
0,2.9977E-06,#DIV/0!
0,2.95273E-06,0.272815106
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.96235E-06,1.748930493
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,0.753517595
0,2.9977E-06,1.753517595
0,2.95273E-06,0.272815106
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.95273E-06,0.593283432
0,2.95273E-06,1.259950099
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.95273E-06,1.259950099
0,2.9977E-06,#DIV/0!
0,2.95273E-06,0.272815106
0,2.9977E-06,1.753517595
0,2.9977E-06,0.168555094
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,2.95273E-06,1.259950099
0,2.95273E-06,0.272815106
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,-0.5684105
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.95273E-06,1.259950099
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.95273E-06,0.272815106
0,2.9977E-06,#DIV/0!
0,2.95273E-06,0.731629265
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.95273E-06,0.272815106
0,2.9977E-06,0.168555094
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,1.288209228
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,3.01049E-06,0.357592494
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.168555094
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,1.753517595
0,3.01049E-06,0.621542561
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.168555094
0,2.9977E-06,1.753517595
0,2.9977E-06,0.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,-0.246482405
0,2.9977E-06,1.753517595
0,3.01049E-06,-0.642407506
0,2.9977E-06,0.168555094
0,3.01049E-06,-0.101765773
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,3.01049E-06,1.288209228
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,3.01049E-06,1.288209228
0,2.9977E-06,0.753517595
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,2.9977E-06,0.753517595
0,2.9977E-06,0.753517595
0,3.01049E-06,1.288209228
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.954875894
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.168555094
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.621542561
0,3.01049E-06,0.954875894
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.19124E-06,0.961036345
0,3.19124E-06,0.961036345
0,3.19124E-06,0.888120072
0,3.19124E-06,#DIV/0!
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.095638822
0,3.19124E-06,#DIV/0!
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.8152038
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.961036345
0,3.19124E-06,0.961036345
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.961036345
0,3.19124E-06,#DIV/0!
0,3.19124E-06,#DIV/0!
0,3.19124E-06,-0.038963655
0,3.19124E-06,-0.038963655
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.8152038
0,3.19124E-06,0.8152038
0,3.19124E-06,0.888120072
0,3.19124E-06,-0.038963655
0,3.19124E-06,-0.038963655
0,3.22258E-06,#DIV/0!
0,3.22258E-06,#DIV/0!
0,3.22258E-06,#DIV/0!
0,3.22258E-06,0.638120072
0,3.22258E-06,#DIV/0!
0,3.19124E-06,-1.111879928
0,3.19124E-06,0.961036345
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.388120072
0,3.19124E-06,0.961036345
0,3.19124E-06,0.961036345
0,3.19124E-06,0.388120072
0,3.19124E-06,0.8152038
0,3.19124E-06,0.388120072
0,3.19124E-06,#DIV/0!
0,3.19124E-06,#DIV/0!
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.388120072
0,3.19124E-06,#DIV/0!
0,3.19124E-06,0.961036345
0,3.19124E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.231567561
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,3.01049E-06,1.288209228
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.231567561
0,3.01049E-06,0.357592494
0,3.01049E-06,1.288209228
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,3.01049E-06,1.288209228
0,2.9977E-06,1.753517595
0,2.9977E-06,1.753517595
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,3.01049E-06,0.621542561
0,3.01049E-06,1.288209228
0,3.01049E-06,0.357592494
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,1.288209228
0,3.01049E-06,0.357592494
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,-0.152433471
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.621542561
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.753517595
0,2.96235E-06,-0.401874803
0,2.96235E-06,-0.251069507
0,2.96235E-06,1.748930493
0,2.96235E-06,0.163967992
0,2.96235E-06,1.748930493
0,2.96235E-06,0.264791864
0,2.9977E-06,#DIV/0!
0,2.96235E-06,0.459779364
0,2.96235E-06,-0.206887303
0,2.96235E-06,0.793112697
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.97357E-06,0.3152038
0,2.97357E-06,0.3152038
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,0.459779364
0,2.96235E-06,0.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.163967992
0,2.72455E-06,#DIV/0!
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.163967992
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,0.793112697
0,2.96235E-06,0.163967992
0,2.96235E-06,0.163967992
0,2.96235E-06,1.748930493
0,2.96235E-06,-0.251069507
0,2.96235E-06,0.748930493
0,2.96235E-06,0.748930493
0,2.96235E-06,1.748930493
0,2.96235E-06,1.748930493
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.3152038
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.168555094
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,1.034360697
0,2.97357E-06,1.753517595
0,2.97357E-06,0.168555094
0,2.97357E-06,1.034360697
0,2.97357E-06,1.034360697
0,2.97357E-06,#DIV/0!
0,2.97357E-06,1.753517595
0,2.97357E-06,1.753517595
0,2.97357E-06,0.753517595
0,2.97357E-06,-1.161798014
0,2.97357E-06,1.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,-0.5684105
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,2.97357E-06,0.3152038
0,2.9977E-06,#DIV/0!
0,2.9977E-06,0.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,3.01049E-06,-0.642407506
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,1.753517595
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,1.288209228
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,2.9977E-06,#DIV/0!
0,3.01049E-06,0.357592494
0,3.01049E-06,1.288209228
0,2.9977E-06,#DIV/0!
0,2.97357E-06,1.753517595
0,2.97357E-06,1.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.3152038
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.168555094
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.753517595
0,2.97357E-06,0.534360697
0,2.97357E-06,0.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,1.034360697
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.534360697
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.534360697
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.168555094
0,2.97357E-06,-0.258120553
0,2.97357E-06,0.168555094
0,2.97357E-06,-0.258120553
0,2.97357E-06,1.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.3152038
0,2.97357E-06,0.3152038
0,2.97357E-06,#DIV/0!
0,2.97357E-06,-0.6847962
0,2.97357E-06,#DIV/0!
0,2.97357E-06,1.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,1.034360697
0,2.97357E-06,1.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,0.168555094
0,2.97357E-06,0.753517595
0,2.97357E-06,1.753517595
0,2.97357E-06,#DIV/0!
0,2.97357E-06,#DIV/0!
0,2.97357E-06,-0.258120553
0,2.97357E-06,1.753517595
0,2.72455E-06,#DIV/0!
