,9mer,Normalized 9mer
1022,0.972670251,0.90476194
1023,0.972222222,0.857142857
1024,0.972222222,0.857142857
1025,0.974462366,1.095238166
1026,0.971326165,0.761904797
1027,0.973566308,1
1028,0.972222222,0.857142857
1029,0.971326165,0.761904797
1030,0.971326165,0.761904797
1031,0.966845878,0.285714286
1032,0.975358423,1.190476226
1033,0.973566308,1
1034,0.977150538,1.380952452
1035,0.974462366,1.095238166
1036,0.971774194,0.80952388
1037,0.971326165,0.761904797
1038,0.973566308,1
1039,0.96953405,0.571428571
1040,0.972670251,0.90476194
1041,0.969982079,0.619047654
1042,0.971326165,0.761904797
1043,0.972222222,0.857142857
1044,0.97311828,0.952381023
1045,0.975806452,1.238095309
1046,0.972670251,0.90476194
1047,0.97625448,1.285714286
1048,0.972222222,0.857142857
1049,0.974014337,1.047619083
1050,0.97625448,1.285714286
1051,0.977598566,1.428571429
1052,0.971326165,0.761904797
1053,0.977598566,1.428571429
1054,0.975358423,1.190476226
1055,0.97311828,0.952381023
1056,0.971774194,0.80952388
1057,0.972670251,0.90476194
1058,0.977598566,1.428571429
1059,0.975358423,1.190476226
1060,0.974910394,1.142857143
1061,0.976702509,1.333333369
1062,0.970878136,0.714285714
1063,0.978494624,1.523809595
1064,0.972670251,0.90476194
1065,0.972222222,0.857142857
1066,0.970878136,0.714285714
1067,0.978942652,1.571428571
1068,0.974462366,1.095238166
1069,0.97311828,0.952381023
1070,0.97311828,0.952381023
1071,0.971774194,0.80952388
1072,0.974462366,1.095238166
1073,0.97625448,1.285714286
1074,0.96953405,0.571428571
1075,0.970878136,0.714285714
1076,0.96953405,0.571428571
1077,0.971326165,0.761904797
1078,0.972670251,0.90476194
1079,0.97311828,0.952381023
1080,0.974014337,1.047619083
1081,0.972222222,0.857142857
1082,0.974910394,1.142857143
1083,0.975358423,1.190476226
1084,0.97311828,0.952381023
1085,0.97311828,0.952381023
1086,0.976702509,1.333333369
1087,0.974910394,1.142857143
1088,0.972222222,0.857142857
1089,0.978046595,1.476190512
1090,0.971774194,0.80952388
1091,0.97311828,0.952381023
1092,0.97625448,1.285714286
1093,0.975806452,1.238095309
1094,0.973566308,1
1095,0.969982079,0.619047654
1096,0.971326165,0.761904797
1097,0.972222222,0.857142857
1098,0.974014337,1.047619083
1099,0.974014337,1.047619083
1100,0.967293907,0.333333369
1101,0.970430108,0.666666738
1102,0.975358423,1.190476226
1103,0.971326165,0.761904797
1104,0.970878136,0.714285714
1105,0.970430108,0.666666738
1106,0.974462366,1.095238166
1107,0.96953405,0.571428571
1108,0.972222222,0.857142857
1109,0.972222222,0.857142857
1110,0.977598566,1.428571429
1111,0.974014337,1.047619083
1112,0.974910394,1.142857143
1113,0.972222222,0.857142857
1114,0.969086022,0.523809595
1115,0.977598566,1.428571429
1116,0.96953405,0.571428571
1117,0.973566308,1
1118,0.973566308,1
1119,0.96953405,0.571428571
1120,0.974014337,1.047619083
1121,0.968637993,0.476190512
1122,0.971326165,0.761904797
1123,0.975358423,1.190476226
1124,0.977150538,1.380952452
1125,0.974014337,1.047619083
1126,0.975358423,1.190476226
1127,0.972222222,0.857142857
1128,0.974910394,1.142857143
1129,0.975358423,1.190476226
1130,0.976702509,1.333333369
1131,0.975806452,1.238095309
1132,0.975806452,1.238095309
1133,0.97625448,1.285714286
1134,0.971774194,0.80952388
1135,0.970430108,0.666666738
1136,0.975358423,1.190476226
1137,0.967741935,0.380952346
1138,0.970430108,0.666666738
1139,0.971326165,0.761904797
1140,0.977150538,1.380952452
1141,0.975358423,1.190476226
1142,0.974910394,1.142857143
1143,0.972222222,0.857142857
1144,0.96953405,0.571428571
1145,0.975358423,1.190476226
1146,0.972670251,0.90476194
1147,0.97311828,0.952381023
1148,0.975358423,1.190476226
1149,0.971326165,0.761904797
1150,0.974462366,1.095238166
1151,0.977598566,1.428571429
1152,0.970878136,0.714285714
1153,0.972670251,0.90476194
1154,0.970878136,0.714285714
1155,0.965949821,0.190476226
1156,0.977598566,1.428571429
1157,0.971774194,0.80952388
1158,0.97311828,0.952381023
1159,0.970430108,0.666666738
1160,0.974462366,1.095238166
1161,0.971774194,0.80952388
1162,0.96953405,0.571428571
1163,0.970878136,0.714285714
1164,0.974910394,1.142857143
1165,0.972670251,0.90476194
1166,0.975358423,1.190476226
1167,0.968637993,0.476190512
1168,0.969982079,0.619047654
1169,0.978046595,1.476190512
1170,0.972670251,0.90476194
1171,0.970878136,0.714285714
1172,0.96953405,0.571428571
1173,0.966845878,0.285714286
1174,0.974910394,1.142857143
1175,0.969982079,0.619047654
1176,0.972222222,0.857142857
1177,0.971326165,0.761904797
1178,0.97311828,0.952381023
1179,0.974014337,1.047619083
1180,0.975358423,1.190476226
1181,0.973566308,1
1182,0.967293907,0.333333369
1183,0.969982079,0.619047654
1184,0.971326165,0.761904797
1185,0.971326165,0.761904797
1186,0.975806452,1.238095309
1187,0.970878136,0.714285714
1188,0.96953405,0.571428571
1189,0.971326165,0.761904797
1190,0.971774194,0.80952388
1191,0.97625448,1.285714286
1192,0.97625448,1.285714286
1193,0.971774194,0.80952388
1194,0.97311828,0.952381023
1195,0.978046595,1.476190512
1196,0.973566308,1
1197,0.972670251,0.90476194
1198,0.976702509,1.333333369
1199,0.974910394,1.142857143
1200,0.975806452,1.238095309
1201,0.975806452,1.238095309
1202,0.972670251,0.90476194
1203,0.97625448,1.285714286
1204,0.971326165,0.761904797
1205,0.97311828,0.952381023
1206,0.972222222,0.857142857
1207,0.96953405,0.571428571
1208,0.971326165,0.761904797
1209,0.972222222,0.857142857
1210,0.974462366,1.095238166
1211,0.96953405,0.571428571
1212,0.974462366,1.095238166
1213,0.971326165,0.761904797
1214,0.975358423,1.190476226
1215,0.974014337,1.047619083
1216,0.974462366,1.095238166
1217,0.971774194,0.80952388
1218,0.975806452,1.238095309
1219,0.975358423,1.190476226
1220,0.976702509,1.333333369
1221,0.972222222,0.857142857
1222,0.970430108,0.666666738
1223,0.972670251,0.90476194
1224,0.971774194,0.80952388
1225,0.97311828,0.952381023
1226,0.974014337,1.047619083
1227,0.968189964,0.428571429
1228,0.978046595,1.476190512
1229,0.965949821,0.190476226
1230,0.965501792,0.142857143
1231,0.970878136,0.714285714
1232,0.975806452,1.238095309
1233,0.973566308,1
1234,0.975806452,1.238095309
1235,0.971774194,0.80952388
1236,0.974014337,1.047619083
1237,0.96953405,0.571428571
1238,0.977150538,1.380952452
1239,0.977150538,1.380952452
1240,0.971326165,0.761904797
1241,0.974014337,1.047619083
1242,0.97311828,0.952381023
1243,0.970878136,0.714285714
1244,0.971774194,0.80952388
1245,0.975806452,1.238095309
1246,0.972670251,0.90476194
1247,0.972670251,0.90476194
1248,0.970878136,0.714285714
1249,0.971326165,0.761904797
1250,0.975358423,1.190476226
1251,0.975806452,1.238095309
1252,0.974462366,1.095238166
1253,0.974910394,1.142857143
1254,0.971774194,0.80952388
1255,0.971774194,0.80952388
1256,0.973566308,1
1257,0.975358423,1.190476226
1258,0.971326165,0.761904797
1259,0.973566308,1
1260,0.973566308,1
1261,0.975806452,1.238095309
1262,0.970430108,0.666666738
1263,0.971774194,0.80952388
1264,0.974462366,1.095238166
1265,0.970878136,0.714285714
1266,0.96953405,0.571428571
1267,0.977150538,1.380952452
1268,0.971774194,0.80952388
1269,0.973566308,1
1270,0.975806452,1.238095309
1271,0.97625448,1.285714286
1272,0.970430108,0.666666738
1273,0.974014337,1.047619083
1274,0.972222222,0.857142857
1275,0.975806452,1.238095309
1276,0.974910394,1.142857143
1277,0.972670251,0.90476194
1278,0.969086022,0.523809595
1279,0.96953405,0.571428571
1280,0.975806452,1.238095309
1281,0.977150538,1.380952452
1282,0.975806452,1.238095309
1283,0.974462366,1.095238166
1284,0.97311828,0.952381023
1285,0.971326165,0.761904797
1286,0.974910394,1.142857143
1287,0.968637993,0.476190512
1288,0.974014337,1.047619083
1289,0.972670251,0.90476194
1290,0.971774194,0.80952388
1291,0.974910394,1.142857143
1292,0.975358423,1.190476226
1293,0.978494624,1.523809595
1294,0.974014337,1.047619083
1295,0.97625448,1.285714286
1296,0.971774194,0.80952388
1297,0.97625448,1.285714286
1298,0.974014337,1.047619083
1299,0.97625448,1.285714286
1300,0.974014337,1.047619083
1301,0.974910394,1.142857143
1302,0.97311828,0.952381023
1303,0.971774194,0.80952388
1304,0.975358423,1.190476226
1305,0.974462366,1.095238166
1306,0.971326165,0.761904797
1307,0.974014337,1.047619083
1308,0.972670251,0.90476194
1309,0.97625448,1.285714286
1310,0.969982079,0.619047654
1311,0.968189964,0.428571429
1312,0.972670251,0.90476194
1313,0.973566308,1
1314,0.971774194,0.80952388
1315,0.978046595,1.476190512
1316,0.978046595,1.476190512
1317,0.978494624,1.523809595
1318,0.975806452,1.238095309
1319,0.973566308,1
1320,0.973566308,1
1321,0.974014337,1.047619083
1322,0.971326165,0.761904797
1323,0.970878136,0.714285714
1324,0.971774194,0.80952388
1325,0.972670251,0.90476194
1326,0.973566308,1
1327,0.975358423,1.190476226
1328,0.972222222,0.857142857
1329,0.97625448,1.285714286
1330,0.973566308,1
1331,0.975806452,1.238095309
1332,0.975806452,1.238095309
1333,0.974014337,1.047619083
1334,0.97311828,0.952381023
1335,0.96953405,0.571428571
1336,0.968189964,0.428571429
1337,0.977598566,1.428571429
1338,0.971774194,0.80952388
1339,0.974014337,1.047619083
1340,0.97311828,0.952381023
1341,0.975358423,1.190476226
1342,0.969982079,0.619047654
1343,0.967293907,0.333333369
1344,0.971326165,0.761904797
1345,0.974014337,1.047619083
1346,0.973566308,1
1347,0.974014337,1.047619083
1348,0.971774194,0.80952388
1349,0.969982079,0.619047654
1350,0.978494624,1.523809595
1351,0.969982079,0.619047654
1352,0.972670251,0.90476194
1353,0.973566308,1
1354,0.970878136,0.714285714
1355,0.975806452,1.238095309
1356,0.974014337,1.047619083
1357,0.970430108,0.666666738
1358,0.971326165,0.761904797
1359,0.969982079,0.619047654
1360,0.974910394,1.142857143
1361,0.973566308,1
1362,0.970878136,0.714285714
1363,0.967741935,0.380952346
1364,0.970878136,0.714285714
1365,0.969982079,0.619047654
1366,0.968189964,0.428571429
1367,0.968189964,0.428571429
1368,0.974910394,1.142857143
1369,0.974910394,1.142857143
1370,0.968637993,0.476190512
1371,0.972222222,0.857142857
1372,0.973566308,1
1373,0.972222222,0.857142857
1374,0.970878136,0.714285714
1375,0.97311828,0.952381023
1376,0.974014337,1.047619083
1377,0.97311828,0.952381023
1378,0.974462366,1.095238166
1379,0.972670251,0.90476194
1380,0.971326165,0.761904797
1381,0.973566308,1
1382,0.970430108,0.666666738
1383,0.971774194,0.80952388
1384,0.975358423,1.190476226
1385,0.971774194,0.80952388
1386,0.97625448,1.285714286
1387,0.970430108,0.666666738
1388,0.977598566,1.428571429
1389,0.972670251,0.90476194
1390,0.978046595,1.476190512
1391,0.974014337,1.047619083
1392,0.975806452,1.238095309
1393,0.972222222,0.857142857
1394,0.97311828,0.952381023
1395,0.974910394,1.142857143
1396,0.974462366,1.095238166
1397,0.969982079,0.619047654
1398,0.974910394,1.142857143
1399,0.970430108,0.666666738
1400,0.974462366,1.095238166
1401,0.971774194,0.80952388
1402,0.975358423,1.190476226
1403,0.971326165,0.761904797
1404,0.970878136,0.714285714
1405,0.969982079,0.619047654
1406,0.973566308,1
1407,0.971326165,0.761904797
1408,0.981182796,1.80952388
1409,0.972222222,0.857142857
1410,0.969982079,0.619047654
1411,0.975358423,1.190476226
1412,0.971774194,0.80952388
1413,0.969982079,0.619047654
1414,0.972222222,0.857142857
1415,0.970878136,0.714285714
1416,0.971326165,0.761904797
1417,0.977150538,1.380952452
1418,0.977598566,1.428571429
1419,0.977598566,1.428571429
1420,0.975806452,1.238095309
1421,0.972670251,0.90476194
1422,0.97311828,0.952381023
1423,0.97625448,1.285714286
1424,0.973566308,1
1425,0.974014337,1.047619083
1426,0.971774194,0.80952388
1427,0.970878136,0.714285714
1428,0.97311828,0.952381023
1429,0.972222222,0.857142857
1430,0.971774194,0.80952388
1431,0.974910394,1.142857143
1432,0.971774194,0.80952388
1433,0.969982079,0.619047654
1434,0.971774194,0.80952388
1435,0.970878136,0.714285714
1436,0.971774194,0.80952388
1437,0.977598566,1.428571429
1438,0.968189964,0.428571429
1439,0.972670251,0.90476194
1440,0.973566308,1
1441,0.97311828,0.952381023
1442,0.974462366,1.095238166
1443,0.970878136,0.714285714
1444,0.974014337,1.047619083
1445,0.969086022,0.523809595
1446,0.967293907,0.333333369
1447,0.969982079,0.619047654
1448,0.974014337,1.047619083
1449,0.970430108,0.666666738
1450,0.97311828,0.952381023
1451,0.978494624,1.523809595
1452,0.973566308,1
1453,0.972222222,0.857142857
1454,0.971774194,0.80952388
1455,0.96953405,0.571428571
1456,0.974462366,1.095238166
1457,0.971774194,0.80952388
1458,0.973566308,1
1459,0.974014337,1.047619083
1460,0.967741935,0.380952346
1461,0.970878136,0.714285714
1462,0.975806452,1.238095309
1463,0.977598566,1.428571429
1464,0.975806452,1.238095309
1465,0.973566308,1
1466,0.974462366,1.095238166
1467,0.970878136,0.714285714
1468,0.978942652,1.571428571
1469,0.967741935,0.380952346
1470,0.970878136,0.714285714
1471,0.968189964,0.428571429
1472,0.96953405,0.571428571
1473,0.971774194,0.80952388
1474,0.974014337,1.047619083
1475,0.969086022,0.523809595
1476,0.969982079,0.619047654
1477,0.970430108,0.666666738
1478,0.970878136,0.714285714
1479,0.973566308,1
1480,0.973566308,1
1481,0.975806452,1.238095309
1482,0.971774194,0.80952388
1483,0.974910394,1.142857143
1484,0.977598566,1.428571429
1485,0.970878136,0.714285714
1486,0.97983871,1.666666738
1487,0.974014337,1.047619083
1488,0.97311828,0.952381023
1489,0.97625448,1.285714286
1490,0.969982079,0.619047654
1491,0.973566308,1
1492,0.972670251,0.90476194
1493,0.97311828,0.952381023
1494,0.974910394,1.142857143
1495,0.969982079,0.619047654
1496,0.971326165,0.761904797
1497,0.975806452,1.238095309
1498,0.973566308,1
1499,0.977598566,1.428571429
1500,0.967741935,0.380952346
1501,0.974014337,1.047619083
1502,0.973566308,1
1503,0.978046595,1.476190512
1504,0.968637993,0.476190512
1505,0.970878136,0.714285714
1506,0.972222222,0.857142857
1507,0.970878136,0.714285714
1508,0.974014337,1.047619083
1509,0.972670251,0.90476194
1510,0.968637993,0.476190512
1511,0.974910394,1.142857143
1512,0.974462366,1.095238166
1513,0.969982079,0.619047654
1514,0.974014337,1.047619083
1515,0.971326165,0.761904797
1516,0.974462366,1.095238166
1517,0.974462366,1.095238166
1518,0.974014337,1.047619083
1519,0.974462366,1.095238166
1520,0.971774194,0.80952388
1521,0.973566308,1
1522,0.970430108,0.666666738
1523,0.97625448,1.285714286
1524,0.96953405,0.571428571
1525,0.971326165,0.761904797
1526,0.971326165,0.761904797
1527,0.975806452,1.238095309
1528,0.973566308,1
1529,0.975358423,1.190476226
1530,0.976702509,1.333333369
1531,0.971774194,0.80952388
1532,0.972670251,0.90476194
1533,0.977598566,1.428571429
1534,0.974910394,1.142857143
1535,0.97311828,0.952381023
1536,0.974910394,1.142857143
1537,0.971774194,0.80952388
1538,0.978046595,1.476190512
1539,0.970430108,0.666666738
1540,0.975358423,1.190476226
1541,0.972670251,0.90476194
1542,0.97625448,1.285714286
1543,0.969982079,0.619047654
1544,0.972670251,0.90476194
1545,0.975358423,1.190476226
1546,0.97311828,0.952381023
1547,0.975806452,1.238095309
1548,0.96953405,0.571428571
1549,0.975806452,1.238095309
1550,0.971774194,0.80952388
1551,0.977150538,1.380952452
1552,0.969982079,0.619047654
1553,0.971326165,0.761904797
1554,0.970430108,0.666666738
1555,0.975806452,1.238095309
1556,0.975358423,1.190476226
1557,0.971326165,0.761904797
1558,0.972670251,0.90476194
1559,0.971774194,0.80952388
1560,0.967741935,0.380952346
1561,0.969982079,0.619047654
1562,0.97311828,0.952381023
1563,0.971326165,0.761904797
1564,0.977598566,1.428571429
1565,0.97625448,1.285714286
1566,0.975806452,1.238095309
1567,0.974910394,1.142857143
1568,0.97983871,1.666666738
1569,0.970878136,0.714285714
1570,0.972222222,0.857142857
1571,0.96953405,0.571428571
1572,0.972670251,0.90476194
1573,0.973566308,1
1574,0.973566308,1
1575,0.977598566,1.428571429
1576,0.969982079,0.619047654
1577,0.975806452,1.238095309
1578,0.972670251,0.90476194
1579,0.975806452,1.238095309
1580,0.974462366,1.095238166
1581,0.973566308,1
1582,0.978494624,1.523809595
1583,0.97625448,1.285714286
1584,0.971774194,0.80952388
1585,0.972222222,0.857142857
1586,0.971326165,0.761904797
1587,0.977598566,1.428571429
1588,0.973566308,1
1589,0.972222222,0.857142857
1590,0.975806452,1.238095309
1591,0.969086022,0.523809595
1592,0.974910394,1.142857143
1593,0.971326165,0.761904797
1594,0.974014337,1.047619083
1595,0.974014337,1.047619083
1596,0.974910394,1.142857143
1597,0.975358423,1.190476226
1598,0.974014337,1.047619083
1599,0.97311828,0.952381023
1600,0.975358423,1.190476226
1601,0.971774194,0.80952388
1602,0.96953405,0.571428571
1603,0.97311828,0.952381023
1604,0.973566308,1
1605,0.975358423,1.190476226
1606,0.973566308,1
1607,0.969982079,0.619047654
1608,0.97311828,0.952381023
1609,0.973566308,1
1610,0.971326165,0.761904797
1611,0.970878136,0.714285714
1612,0.978494624,1.523809595
1613,0.974910394,1.142857143
1614,0.973566308,1
1615,0.972222222,0.857142857
1616,0.97311828,0.952381023
1617,0.972670251,0.90476194
1618,0.97625448,1.285714286
1619,0.97983871,1.666666738
1620,0.96953405,0.571428571
1621,0.974910394,1.142857143
1622,0.977150538,1.380952452
1623,0.967293907,0.333333369
1624,0.974014337,1.047619083
1625,0.972670251,0.90476194
1626,0.971326165,0.761904797
1627,0.975806452,1.238095309
1628,0.971326165,0.761904797
1629,0.971326165,0.761904797
1630,0.971774194,0.80952388
1631,0.975358423,1.190476226
1632,0.964605735,0.047619083
1633,0.970878136,0.714285714
1634,0.970878136,0.714285714
1635,0.972670251,0.90476194
1636,0.975358423,1.190476226
1637,0.971326165,0.761904797
1638,0.972670251,0.90476194
1639,0.969086022,0.523809595
1640,0.975806452,1.238095309
1641,0.966397849,0.238095203
1642,0.973566308,1
1643,0.97311828,0.952381023
1644,0.970878136,0.714285714
1645,0.97625448,1.285714286
1646,0.975358423,1.190476226
1647,0.974462366,1.095238166
1648,0.972670251,0.90476194
1649,0.974014337,1.047619083
1650,0.971326165,0.761904797
1651,0.971326165,0.761904797
1652,0.97625448,1.285714286
1653,0.965949821,0.190476226
1654,0.968189964,0.428571429
1655,0.970430108,0.666666738
1656,0.974014337,1.047619083
1657,0.974014337,1.047619083
1658,0.974462366,1.095238166
1659,0.968189964,0.428571429
1660,0.969982079,0.619047654
1661,0.971326165,0.761904797
1662,0.974462366,1.095238166
1663,0.972222222,0.857142857
1664,0.974910394,1.142857143
1665,0.971326165,0.761904797
1666,0.977598566,1.428571429
1667,0.973566308,1
1668,0.971774194,0.80952388
1669,0.970878136,0.714285714
1670,0.97311828,0.952381023
1671,0.971774194,0.80952388
1672,0.975806452,1.238095309
1673,0.976702509,1.333333369
1674,0.97311828,0.952381023
1675,0.966845878,0.285714286
1676,0.971774194,0.80952388
1677,0.975806452,1.238095309
1678,0.979390681,1.619047654
1679,0.972670251,0.90476194
1680,0.971326165,0.761904797
1681,0.973566308,1
1682,0.97625448,1.285714286
1683,0.971326165,0.761904797
1684,0.974014337,1.047619083
1685,0.972670251,0.90476194
1686,0.968189964,0.428571429
1687,0.97625448,1.285714286
1688,0.977150538,1.380952452
1689,0.974014337,1.047619083
1690,0.967741935,0.380952346
1691,0.96953405,0.571428571
1692,0.973566308,1
1693,0.974014337,1.047619083
1694,0.971326165,0.761904797
1695,0.971774194,0.80952388
1696,0.971774194,0.80952388
1697,0.965949821,0.190476226
1698,0.975806452,1.238095309
1699,0.975806452,1.238095309
1700,0.972670251,0.90476194
1701,0.970878136,0.714285714
1702,0.972222222,0.857142857
1703,0.971326165,0.761904797
1704,0.974014337,1.047619083
1705,0.974014337,1.047619083
1706,0.971774194,0.80952388
1707,0.97311828,0.952381023
1708,0.96953405,0.571428571
1709,0.971326165,0.761904797
1710,0.970430108,0.666666738
1711,0.974014337,1.047619083
1712,0.974014337,1.047619083
1713,0.975358423,1.190476226
1714,0.970878136,0.714285714
1715,0.970430108,0.666666738
1716,0.974014337,1.047619083
1717,0.975806452,1.238095309
1718,0.974014337,1.047619083
1719,0.975358423,1.190476226
1720,0.974910394,1.142857143
1721,0.975806452,1.238095309
1722,0.972222222,0.857142857
1723,0.96953405,0.571428571
1724,0.96953405,0.571428571
1725,0.97311828,0.952381023
1726,0.975358423,1.190476226
1727,0.97311828,0.952381023
1728,0.969086022,0.523809595
1729,0.968637993,0.476190512
1730,0.975806452,1.238095309
1731,0.972670251,0.90476194
1732,0.973566308,1
1733,0.970878136,0.714285714
1734,0.973566308,1
1735,0.971774194,0.80952388
1736,0.970878136,0.714285714
1737,0.97625448,1.285714286
1738,0.97311828,0.952381023
1739,0.971774194,0.80952388
1740,0.973566308,1
1741,0.970878136,0.714285714
1742,0.971326165,0.761904797
1743,0.973566308,1
1744,0.971774194,0.80952388
1745,0.973566308,1
1746,0.975806452,1.238095309
1747,0.970878136,0.714285714
1748,0.971326165,0.761904797
1749,0.974910394,1.142857143
1750,0.968189964,0.428571429
1751,0.971774194,0.80952388
1752,0.974462366,1.095238166
1753,0.970878136,0.714285714
1754,0.96953405,0.571428571
1755,0.974462366,1.095238166
1756,0.977150538,1.380952452
1757,0.970430108,0.666666738
1758,0.971774194,0.80952388
1759,0.971774194,0.80952388
1760,0.975806452,1.238095309
1761,0.975358423,1.190476226
1762,0.971326165,0.761904797
1763,0.97311828,0.952381023
1764,0.971326165,0.761904797
1765,0.975358423,1.190476226
1766,0.972670251,0.90476194
1767,0.972670251,0.90476194
1768,0.973566308,1
1769,0.969982079,0.619047654
1770,0.97311828,0.952381023
1771,0.97311828,0.952381023
1772,0.972222222,0.857142857
1773,0.974910394,1.142857143
1774,0.977598566,1.428571429
1775,0.974462366,1.095238166
1776,0.970430108,0.666666738
1777,0.971326165,0.761904797
1778,0.976702509,1.333333369
1779,0.974014337,1.047619083
1780,0.96953405,0.571428571
1781,0.971326165,0.761904797
1782,0.971774194,0.80952388
1783,0.969086022,0.523809595
1784,0.975358423,1.190476226
1785,0.973566308,1
1786,0.971326165,0.761904797
1787,0.975358423,1.190476226
1788,0.976702509,1.333333369
1789,0.974014337,1.047619083
1790,0.976702509,1.333333369
1791,0.974910394,1.142857143
1792,0.974462366,1.095238166
1793,0.975358423,1.190476226
1794,0.972670251,0.90476194
1795,0.969982079,0.619047654
1796,0.973566308,1
1797,0.973566308,1
1798,0.970878136,0.714285714
1799,0.978494624,1.523809595
1800,0.977150538,1.380952452
1801,0.970878136,0.714285714
1802,0.974462366,1.095238166
1803,0.968637993,0.476190512
1804,0.971326165,0.761904797
1805,0.973566308,1
1806,0.978046595,1.476190512
1807,0.974910394,1.142857143
1808,0.971774194,0.80952388
1809,0.975806452,1.238095309
1810,0.975358423,1.190476226
1811,0.971774194,0.80952388
1812,0.971326165,0.761904797
1813,0.974014337,1.047619083
1814,0.975806452,1.238095309
1815,0.974014337,1.047619083
1816,0.971774194,0.80952388
1817,0.975358423,1.190476226
1818,0.972670251,0.90476194
1819,0.977598566,1.428571429
1820,0.974014337,1.047619083
1821,0.974910394,1.142857143
1822,0.969982079,0.619047654
1823,0.97625448,1.285714286
1824,0.977598566,1.428571429
1825,0.973566308,1
1826,0.971774194,0.80952388
1827,0.975806452,1.238095309
1828,0.975806452,1.238095309
1829,0.974910394,1.142857143
1830,0.972670251,0.90476194
1831,0.970878136,0.714285714
1832,0.97625448,1.285714286
1833,0.971326165,0.761904797
1834,0.972222222,0.857142857
1835,0.97625448,1.285714286
1836,0.968189964,0.428571429
1837,0.975806452,1.238095309
1838,0.975806452,1.238095309
1839,0.974014337,1.047619083
1840,0.96953405,0.571428571
1841,0.974014337,1.047619083
1842,0.971326165,0.761904797
1843,0.979390681,1.619047654
1844,0.970430108,0.666666738
1845,0.970430108,0.666666738
1846,0.977150538,1.380952452
1847,0.975806452,1.238095309
1848,0.968637993,0.476190512
1849,0.972670251,0.90476194
1850,0.96953405,0.571428571
1851,0.972222222,0.857142857
1852,0.978494624,1.523809595
1853,0.969086022,0.523809595
1854,0.974014337,1.047619083
1855,0.978046595,1.476190512
1856,0.971326165,0.761904797
1857,0.975806452,1.238095309
1858,0.971774194,0.80952388
1859,0.969086022,0.523809595
1860,0.977150538,1.380952452
1861,0.966845878,0.285714286
1862,0.969086022,0.523809595
1863,0.97311828,0.952381023
1864,0.974910394,1.142857143
1865,0.974014337,1.047619083
1866,0.981182796,1.80952388
1867,0.979390681,1.619047654
1868,0.969982079,0.619047654
1869,0.975806452,1.238095309
1870,0.969086022,0.523809595
1871,0.975358423,1.190476226
1872,0.974014337,1.047619083
1873,0.970430108,0.666666738
1874,0.974014337,1.047619083
1875,0.974910394,1.142857143
1876,0.975806452,1.238095309
1877,0.970430108,0.666666738
1878,0.971774194,0.80952388
1879,0.975806452,1.238095309
1880,0.971326165,0.761904797
1881,0.971774194,0.80952388
1882,0.975806452,1.238095309
1883,0.971326165,0.761904797
1884,0.972670251,0.90476194
1885,0.971774194,0.80952388
1886,0.972222222,0.857142857
1887,0.969982079,0.619047654
1888,0.972670251,0.90476194
1889,0.971326165,0.761904797
1890,0.97311828,0.952381023
1891,0.975806452,1.238095309
1892,0.975358423,1.190476226
1893,0.968637993,0.476190512
1894,0.97311828,0.952381023
1895,0.972670251,0.90476194
1896,0.974910394,1.142857143
1897,0.971774194,0.80952388
1898,0.969086022,0.523809595
1899,0.967741935,0.380952346
1900,0.971774194,0.80952388
1901,0.970878136,0.714285714
1902,0.976702509,1.333333369
1903,0.974014337,1.047619083
1904,0.97311828,0.952381023
1905,0.972222222,0.857142857
1906,0.973566308,1
1907,0.974462366,1.095238166
1908,0.969086022,0.523809595
1909,0.976702509,1.333333369
1910,0.969982079,0.619047654
1911,0.972222222,0.857142857
1912,0.972222222,0.857142857
1913,0.978046595,1.476190512
1914,0.972670251,0.90476194
1915,0.97625448,1.285714286
1916,0.974014337,1.047619083
1917,0.97311828,0.952381023
1918,0.973566308,1
1919,0.975806452,1.238095309
1920,0.973566308,1
1921,0.974462366,1.095238166
1922,0.970878136,0.714285714
1923,0.974462366,1.095238166
1924,0.971774194,0.80952388
1925,0.974910394,1.142857143
1926,0.976702509,1.333333369
1927,0.97311828,0.952381023
1928,0.970878136,0.714285714
1929,0.972222222,0.857142857
1930,0.974014337,1.047619083
1931,0.975806452,1.238095309
1932,0.973566308,1
1933,0.97311828,0.952381023
1934,0.973566308,1
1935,0.972670251,0.90476194
1936,0.975806452,1.238095309
1937,0.972222222,0.857142857
1938,0.977150538,1.380952452
1939,0.971326165,0.761904797
1940,0.969086022,0.523809595
1941,0.973566308,1
1942,0.969086022,0.523809595
1943,0.972222222,0.857142857
1944,0.975806452,1.238095309
1945,0.972670251,0.90476194
1946,0.967741935,0.380952346
1947,0.966845878,0.285714286
1948,0.974014337,1.047619083
1949,0.96953405,0.571428571
1950,0.972670251,0.90476194
1951,0.972222222,0.857142857
1952,0.974014337,1.047619083
1953,0.971326165,0.761904797
1954,0.97311828,0.952381023
1955,0.974014337,1.047619083
1956,0.969982079,0.619047654
1957,0.970878136,0.714285714
1958,0.97311828,0.952381023
1959,0.96953405,0.571428571
1960,0.974462366,1.095238166
1961,0.971774194,0.80952388
1962,0.971774194,0.80952388
1963,0.971774194,0.80952388
1964,0.973566308,1
1965,0.970878136,0.714285714
1966,0.974462366,1.095238166
1967,0.971774194,0.80952388
1968,0.974014337,1.047619083
1969,0.971326165,0.761904797
1970,0.974014337,1.047619083
1971,0.971326165,0.761904797
